视频地址,弹幕地址,弹幕时间,弹幕内容
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 13:44,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 12:01,高情商：防控形势复杂。低情商：老外拉夸！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 12:35,有观众就有人气
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 12:59,又薅二氧化碳的羊毛
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 12:13,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 11:13,太好了！！！！！！祖国nb！！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 11:25,呀呼
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 09:50,支持
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 08:15,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 08:40,不错
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 00:26,不得不支持
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-04 00:57,想看就要提前一到两个月来，境外隔离刚刚不到一个月哈哈哈哈
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 23:33,支持
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 21:09,牛逼！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 20:22,干得好！得人心！保安泰！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 19:58,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 18:26,号
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 18:18,想看冰球！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 18:28,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 18:13,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 17:11,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 17:49,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 16:34,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 15:11,全面周到
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 15:04,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:03,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:12,可以提前来
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:42,有观众，当然是好事，
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:40,可以的
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:45,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:52,哈哈哈哈，有意思
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:57,可以邀请些境内的外国人
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:32,可以呀
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:38,境外运动员做好防控
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:05,点赞
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 14:19,来了就是境内啊…
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 13:55,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 13:36,哦yeah
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 13:26,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 13:13,好耶！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 13:50,这才是合理环保
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 13:32,看看什么叫做环保！！！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 13:42,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:10,我们都觉得不够位。不一定有这样的机会。这次好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:01,赞成
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:19,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:06,我都想去玩滑雪了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:05,支持
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:15,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:34,你说气人不气人，哈哈哈
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:41,太好啦
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:32,太好啦
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:28,牛逼
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:00,好耶！！！！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 12:40,好！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:51,吉林好像有滑雪场，以后改民用
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:40,冰壶好玩
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:18,告诉你什么叫专业
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:55,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:51,真不差这点外汇
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:06,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:37,日本发避孕套，我们直接闭环了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:10,看着很厉害，就是好奇打篮球会不会冷
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:48,境外疫情太严重了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:56,好极
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:11,支持
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 11:21,我好奇参赛国有没有新冠
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:24,好耶！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:02,模块化组装
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:12,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:06,外国观众不要来了，中国人民会到现场为他们加油的
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:11,nice
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:57,每日
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:47,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:46,提前通知我啊
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:14,哦耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:44,支持！！国人自己去看也会有一大笔收益
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:43,好！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:30,干的漂亮
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:17,好想参与
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:40,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:51,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:50,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:26,放心了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 10:50,礼貌阿三：你印度吗
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:21,哈哈哈哈，帅
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:34,好耶！！！！！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:08,日本国内没控制住疫情才不敢开放的
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:44,众望所归
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:03,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:46,太可惜了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:32,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:25,嘿嘿嘿！必须的~
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:20,好耶！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:23,这样外国选手好轻松，没得观众的压力
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:22,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:10,漂亮
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:26,好，防止新冠入境
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:11,好哦
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:39,好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 09:56,女少口阿
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 08:54,100%主场优势加成
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 08:35,中国基建，牛
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 08:03,可以！可以！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 07:33,好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 07:09,干的漂亮！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 07:41,做好全球转播
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 07:59,做对了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 07:19,好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 07:38,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 07:04,这波干的漂亮
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 06:36,哇！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 06:12,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 06:35,好耶好耶好耶好耶好耶好耶好耶好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 03:22,棒棒
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 02:49,好！！！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 02:29,想去
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 02:39,21天还是不够 说实话
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 02:02,好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 02:45,哈哈哈
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 02:00,优秀
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 01:15,need jie all jie？
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 01:27,好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 01:56,欧耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 01:36,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 01:08,好耶！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 01:14,哪里可以抢票
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:01,nice
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:47,干得漂亮
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:38,好耶好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:31,在哪？什么时候售票？
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:05,这是要赚两波钱啊，提前来过完春节消费一波，再看冬奥再消费一波
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:34,太期待冬奥会了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:56,好爱
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:45,妈呀
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:52,想都没想过
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:08,斯台普斯是篮球馆同时也是冰球馆
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-03 00:23,给外国人翻译翻译，什么叫专业
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:02,非常安全了属于是
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:24,别让他们把病毒带进来
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:29,双手双脚赞同
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:18,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:19,这就是大国吗？好恐怖的能力
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:32,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:36,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:08,自信点，不要说好像
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:06,抢开幕式票
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:22,这也买不到滴，肯定抢疯啦
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 23:17,不差钱
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:43,啥时候售票啊
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:31,专业
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:05,nice
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:30,牛逼
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:54,好诶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:36,厉害 加油
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:57,支持
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:59,安全
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:47,好耶！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:32,什么时候开始售票啊？
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:06,那个谁？学学
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:31,好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:34,牛牛牛
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:32,支持！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:21,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:30,21天是不是有点少
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:57,鞋拔子脸。。。。。。。
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:00,帅
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:00,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:17,接受隔离和核酸合格的外国人一样符合“境内观众”希望大家不要理解错了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:08,只想说牛
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:42,鸟巢到现在还是那么惊艳
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:50,好想去。
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:49,这个看过纪录片，好厉害
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:46,中建四局很坑的（不是），一局不知道
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:42,好！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:26,回收封面的姐姐
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:22,要求把这些内容全文背诵 
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:09,东京奥运会连国内的观众都不接受
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:20,好！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:53,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:59,赞
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:41,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:14,好耶！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:03,太棒了！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:21,好好！！太好了！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:43,哈哈哈  好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:36,好！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:03,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:26,真牛
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:58,好！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:31,计划去看
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:20,国籍=vip
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:59,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:40,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:59,真的牛啤
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 22:38,专业
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:14,牛批
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:59,都接种科兴滴
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:24,舒服了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:51,干得漂亮
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:52,一刻也不能停
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:31,可以，的
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:06,熟悉的中建一局
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:48,好啊！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:19,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:27,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:25,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:58,这个厉害！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:05,没有中国绿卡，一律禁入
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:21,好牛批
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:09,防止放毒，闭环可以
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:07,牛
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:34,。现在外国人入镜太难了，怎么可能提前来
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:44,支持
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:06,以后啥大型赛事也别接了，LOL总决赛这么小的赛事都没接
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:17,哈哈哈哈哈哈哈
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:53,哈哈哈哈哈
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:11,一个字，专业
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:46,啥时候卖！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:07,什么什么，我在看评论，怎么一抬头冰场没了
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:41,好耶！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:39,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:21,真的我们的中国环保都很好的
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:07,good
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:53,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:26,中国！牛逼！
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:39,好
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:08,好耶
https://www.bilibili.com/video/BV1n64y107zT,http://comment.bilibili.com/418074411.xml,2021-10-02 21:38,好耶
